dates,days,day1,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,reff,positive rate,detection rate
2020-02-05,51,51,8200000.0,8199931.100000001,0.0,66.02108,65.9,0.0,66.0,0.0,0.0,3.0,0.0,3.0,0.0,12.93247,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.577130487804878e-06,8.03658536585366e-06,0.1958839510047397,,0.0
2020-02-06,54,54,8200000.0,8199915.199999999,0.0,81.10087,81.8,0.0,81.1,0.0,0.0,3.5999999999999996,0.0,3.0,0.0,15.92817,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.942459756097561e-06,9.975609756097561e-06,0.19639949608432067,,0.0
2020-02-07,57,57,8200000.0,8199895.7,0.0,99.65786,101.3,0.0,99.7,0.0,0.0,4.800000000000001,0.0,3.0,0.0,19.53184,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.381931707317073e-06,1.2353658536585365e-05,0.19598895661616655,,0.0
2020-02-08,60,60,8200000.0,8199871.700000001,0.0,122.27344,125.29999999999998,0.0,122.29999999999998,0.0,0.0,6.0,0.0,3.0,0.0,23.955869999999997,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.9214475609756094e-06,1.5280487804878047e-05,0.19592047136320037,,0.0
2020-02-09,63,63,8200000.0,8199842.4,0.0,150.07596999999998,154.6,0.0,150.1,0.0,0.0,7.5,0.0,3.0,0.0,29.347170000000002,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.5789231707317074e-06,1.8853658536585364e-05,0.1955487610708097,,0.0
2020-02-10,66,66,8200000.0,8199806.300000001,0.0,184.19313,190.7,0.0,184.2,0.0,0.0,9.5,0.0,3.0,0.0,36.08728,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.400887804878049e-06,2.3256097560975607e-05,0.1959208793509291,,0.0
2020-02-11,69,69,8200000.0,8199762.0,0.0,226.18340999999998,235.0,0.0,226.2,0.0,0.0,11.9,0.0,3.0,0.0,44.34032,0.0,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.407356097560975e-06,2.8658536585365854e-05,0.1960370126173268,,0.0
2020-02-12,72,72,8200000.0,8199707.5,0.0,277.70023000000003,289.5,0.0,277.7,0.0,0.0,14.600000000000001,0.0,3.0,0.0,54.4204,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.636634146341464e-06,3.5304878048780486e-05,0.19596814882004238,,0.0
2020-02-13,75,75,8200000.0,8199640.8,0.0,340.95917,356.20000000000005,0.0,340.9,0.0,0.0,18.1,0.0,3.0,0.0,66.70692,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.13499024390244e-06,4.343902439024391e-05,0.1956448920262212,,0.0
2020-02-14,78,78,8200000.0,8199558.899999999,0.0,418.54296,438.1,0.0,418.6,0.0,0.0,22.6,0.0,3.0,0.0,81.96788,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.996082926829268e-06,5.3426829268292686e-05,0.19584101952162808,,0.0
2020-02-15,81,81,8200000.0,8199458.3,0.0,513.7362499999999,538.7,0.0,513.7,0.0,0.0,27.9,0.0,3.0,0.0,100.62941000000001,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.2271879268292685e-05,6.569512195121952e-05,0.19587757336571057,,0.0
2020-02-16,84,84,8200000.0,8199334.8,0.0,630.70374,662.2,0.0,630.7,0.0,0.0,34.4,0.0,3.0,0.0,123.50426,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.5061495121951219e-05,8.075609756097561e-05,0.19581976793097816,,0.0
2020-02-17,87,87,8200000.0,8199183.2,0.0,774.2988,813.8,0.0,774.3,0.0,0.0,42.400000000000006,0.0,3.0,0.0,151.62158,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.8490436585365852e-05,9.924390243902439e-05,0.19581791938719262,,0.0
2020-02-18,90,90,8200000.0,8198997.1,0.0,950.5300500000001,999.9000000000001,0.0,950.6,0.0,0.0,52.4,0.0,3.0,0.0,186.07356,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.2691897560975607e-05,0.00012193902439024392,0.195757682779203,,0.0
2020-02-19,93,93,8200000.0,8198768.699999999,0.0,1166.729,1228.3,0.0,1166.8000000000002,0.0,0.0,64.5,0.0,3.0,0.0,228.43072999999998,0.0,0.0,0.0,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.7857406097560972e-05,0.00014979268292682926,0.19578730793526172,,0.0
2020-02-20,96,96,8200000.0,8198488.399999999,0.0,1432.14822,1508.6,0.0,1432.1,0.0,0.0,79.3,0.0,3.0,0.0,280.37649,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.419225487804878e-05,0.00018397560975609754,0.1957733746301762,,0.0
2020-02-21,99,99,8200000.0,8198144.2,0.0,1758.0027300000002,1852.8,0.0,1757.9999999999998,0.0,0.0,97.7,0.0,3.0,0.0,344.05507,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.195793536585366e-05,0.00022595121951219513,0.19570792702921455,,0.0
2020-02-22,102,102,8200000.0,8197722.1,0.0,2157.79087,2274.9,0.0,2157.7,0.0,0.0,120.0,0.0,3.0,0.0,422.24516,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.149331219512195e-05,0.0002774268292682927,0.19568400528082688,,0.0
2020-02-23,105,105,8200000.0,8197204.0,0.0,2648.38338,2793.0,0.0,2648.4,0.0,0.0,147.5,0.0,3.0,0.0,518.13358,0.0,0.0,0.0,27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.318702195121952e-05,0.000340609756097561,0.19564145580765577,,0.0
2020-02-24,108,108,8199999.7,8196568.199999999,0.0,3250.2925699999996,3428.8,0.0,3250.3,0.0,0.30000000000000004,181.3,0.0,3.0,0.0,635.70236,0.0,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.75246808850493e-05,0.0004181463567614521,0.19558311946053522,,0.0
2020-02-25,111,111,8199999.7,8195788.199999999,0.0,3988.73683,4208.8,0.0,3988.8,0.0,0.30000000000000004,222.7,0.0,3.0,0.0,779.9342300000001,0.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.511393396758296e-05,0.0005132683114610358,0.195534141067913,,0.0
2020-02-26,114,114,8199999.7,8194831.6,0.0,4894.54134,5165.4,0.0,4894.6,0.0,0.30000000000000004,273.7,0.0,3.0,0.0,956.7526799999999,0.0,0.0,0.0,50.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00011667716036623756,0.000629926852314397,0.19547340875049182,,0.0
2020-02-27,117,117,8199999.7,8193658.0,0.0,6005.400100000001,6339.0,0.0,6005.4,0.0,0.30000000000000004,336.3,0.0,3.0,0.0,1173.39094,0.0,0.0,0.0,62.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00014309646133279738,0.0007730488087700784,0.19538930303744456,,0.0
2020-02-28,120,120,8199999.7,8192219.299999999,0.0,7367.329890000001,7777.699999999999,0.0,7367.299999999999,0.0,0.30000000000000004,413.0,0.0,3.0,0.0,1438.7945,0.0,0.0,0.0,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00017546275032180792,0.0009485000347012206,0.19529388821762125,,0.0
2020-02-29,123,123,8199999.399999999,8190455.7,0.0,9036.74949,9541.3,0.0,9036.7,0.0,0.6000000000000001,507.1,0.0,3.0,0.0,1763.66296,0.0,0.0,0.0,94.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00021508086451811205,0.0011635732558712138,0.19516563582421495,,0.0
2020-03-01,126,126,8199999.399999999,8188294.4,0.0,11082.14,11702.6,0.0,11082.1,0.0,0.6000000000000001,622.7,0.0,3.0,0.0,2161.14776,0.0,0.0,0.0,115.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0002635546241625335,0.0014271464458887645,0.19501177209455936,,0.0
2020-03-02,129,129,8199999.399999999,8185647.3,0.0,13587.248019999999,14349.7,0.0,13587.2,0.0,0.6000000000000001,764.7,0.0,2.9,0.0,2647.11474,0.0,0.0,0.0,141.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.00032281889435260207,0.0017499635426802594,0.19482346506838846,,0.0
2020-03-03,132,132,8199999.100000001,8182406.800000001,0.0,16653.5021,17590.2,0.0,16653.5,0.0,0.8999999999999999,938.8,0.0,2.9,0.0,3240.68141,0.0,0.0,0.0,174.3,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,0.00039520509337616876,0.0021451465769063314,0.19459458980702923,,0.0
2020-03-04,135,135,8199998.8,8178766.8,0.0,20079.4703,21230.199999999997,0.0,20079.4,0.0,1.2000000000000002,1152.7,0.0,2.9,0.0,3639.98975,0.0,0.0,0.0,213.8,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,0.0004439012539855494,0.0025890491593730473,0.18127917199090657,,0.0
2020-03-05,138,138,8199998.6,8174714.1,0.0,23869.473510000003,25282.899999999998,0.0,23869.4,0.0,1.4,1415.1,0.0,2.9,0.0,4052.70061,0.0,0.0,0.0,262.4,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,0.0004942318660883674,0.0030832810142187098,0.1697859237784252,,0.0
2020-03-06,141,141,8199998.3,8170249.3,0.0,28011.749200000002,29747.7,0.0,28011.800000000003,0.0,1.7,1737.1999999999998,0.0,2.9,0.0,4464.69068,0.0,0.0,0.0,322.2,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,0.0005444745860496093,0.0036277690447813877,0.15938635777875662,,0.0
2020-03-07,144,144,8199997.899999999,8165394.8,0.0,32470.80693,34602.2,0.0,32470.800000000003,0.0,2.0999999999999996,2132.5,0.0,2.9,0.0,4854.70028,0.0,0.0,0.0,395.3,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.0,,,0.0005920367711313683,0.004219781568480646,0.1495096900568464,,0.0
2020-03-08,147,147,8199997.600000001,8160282.1,0.0,37097.87034,39714.9,0.0,37097.8,0.0,2.4000000000000004,2617.5,0.0,2.8,0.0,5112.589330000001,0.0,0.0,0.0,485.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,,,0.0006234866861424448,0.004843281905350802,0.13781355326177466,,0.0
2020-03-09,150,150,8199997.0,8155079.0,220.79999999999998,41705.2289,44918.0,528.6,41484.5,220.79999999999998,3.0,3212.6,0.0,2.8,528.6,5203.03261,220.79999999999998,205.1,220.79999999999998,595.0999999999999,0.0,0.0,0.6000000000000001,205.1,15.7,297.0,10.799999999999999,0.9288949275362319,0.9649122807017544,0.0006345164040913674,0.005477806882124469,0.12475732053828867,0.41770715096481265,0.042436789570688464
2020-03-10,153,153,8199996.2,8149990.699999999,431.6,46062.77676,50006.3,1057.2,45631.2,453.7,3.8,3942.7,0.0,2.8,528.6,5088.31135,232.9,218.0,232.9,730.1,0.0,0.0,0.6000000000000001,218.0,14.9,284.2,11.5,0.9360240446543581,0.9611092323300643,0.0006205260619511018,0.00609833209434902,0.11046471159373501,0.4405978055240257,0.045771570169345084
2020-03-11,156,156,8199995.3,8145259.8,632.5,49897.28207,54737.2,1585.8,49264.8,697.8000000000001,4.7,4838.200000000001,0.0,2.8,528.6,4730.87074,244.1,229.7,244.1,895.5,0.0,0.0,0.8999999999999999,229.7,14.3,272.4,12.1,0.9413934426229508,0.9574692442882249,0.0005769357867802681,0.006675272118753532,0.09481219304416515,0.46178584941354517,0.05159726684901984
2020-03-12,159,159,8199994.4,8141171.6,823.5,52886.32986,58825.399999999994,2114.2,52062.799999999996,951.9,5.6,5936.4,0.0,2.8,528.6,4088.248,254.3,240.5,254.3,1098.2,0.0,0.0,1.1,240.5,13.8,261.7,12.600000000000001,0.9457333857648447,0.954064892453518,0.000498567169753189,0.007173834167496503,0.07730254700642598,0.48108210367007187,0.0622026843772687
2020-03-13,162,162,8199992.9,8138052.3,1004.8,54657.956759999994,61944.7,2642.8,53653.100000000006,1215.6,7.1,7282.799999999999,0.0,2.8,528.6,3119.35335,263.6,250.4,263.6,1346.5,0.0,0.0,1.2000000000000002,250.4,13.2,251.79999999999998,13.2,0.9499241274658573,0.9501886792452829,0.00038040927450071324,0.007554238248181897,0.05707043466145111,0.49867574725690506,0.0845046938975349
2020-03-14,165,165,8199991.4,8134647.199999999,1176.4,56411.07256,65349.799999999996,3171.4,55234.6,1487.8000000000002,8.6,8933.2,0.0,2.7,528.6,3404.9863399999995,272.1,259.4,272.1,1650.3000000000002,0.0,0.0,1.5,259.4,12.8,242.8,13.700000000000001,0.9529757531227039,0.9465886939571151,0.000415242672083778,0.007969496163130122,0.060360248183162706,0.514755959137344,0.07991221486075038
2020-03-15,168,168,8199989.399999999,8130996.7,1338.1,58069.93449,69000.29999999999,3700.0,56731.8,1767.0,10.6,10923.0,0.0,2.7,528.6,3650.59993,279.2,266.9,279.2,1989.7,0.0,0.0,2.0,266.9,12.4,235.3,14.1,0.9556032939491587,0.9434643143544507,0.00044519568891150034,0.008414681609222567,0.06286557686109764,0.5281876655315928,0.07648058000154512
2020-03-16,171,171,8199987.0,8127161.5,1204.3,59537.29479,72835.5,3700.0,58333.0,1767.0,13.0,13288.400000000001,0.0,2.7,0.0,3835.14633,0.0,0.0,0.0,2365.4,0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,,,0.0004677015134292286,0.00888239213062167,0.0644158647706002,,0.0
2020-03-17,174,174,8199984.200000001,8123226.3,1083.8,60693.65311,76770.7,3700.0,59609.8,1767.0,15.799999999999999,16064.199999999999,0.0,2.7,0.0,3935.22332,0.0,0.0,0.0,2775.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,0.0004799062076241561,0.009362298527355697,0.06483747671058583,,0.0
2020-03-18,177,177,8199980.5,8119194.1,1476.3999999999999,61504.5904,80802.9,4600.0,60028.2,2267.9,19.5,19281.899999999998,0.0,2.7,900.0,4032.1761500000002,500.90000000000003,481.20000000000005,500.90000000000003,3217.8,0.0,0.0,3.5999999999999996,481.20000000000005,19.7,373.79999999999995,25.3,0.960670792573368,0.9366073665747933,0.0004917299681383389,0.009854035628499359,0.06555894647499352,0.5565555555555556,0.12422572362073021
2020-03-19,180,180,8199976.1,8115073.1,1833.2,61944.8716,84923.9,5500.0,60111.7,2772.3999999999996,23.9,22958.0,0.0,2.7,900.0,4120.96781,504.5,485.0,504.5,3676.3,0.0,0.0,4.4,485.0,19.5,370.0,25.5,0.9613478691774033,0.9355246523388117,0.0005025585147742077,0.01035660335644149,0.06652637584932859,0.5605555555555556,0.12242269856507323
2020-03-20,183,183,8199970.7,8110856.7,2158.0,62023.147710000005,89140.3,6400.0,59865.100000000006,3280.5,29.3,27090.9,0.0,2.7,900.0,4216.5093099999995,508.1,488.70000000000005,508.1,4132.9,0.0,0.0,5.4,488.70000000000005,19.2,366.3,25.8,0.9621972829297106,0.9342004590665647,0.0005142102898001818,0.010870807135932815,0.0679828332756509,0.5645555555555556,0.12050252060275898
2020-03-21,186,186,8199964.0,8106569.6,2453.6,61738.84029000001,93427.4,7300.0,59285.3,3791.9,36.0,31655.5,0.0,2.6,900.0,4287.04969,511.29999999999995,492.2,511.29999999999995,4564.6,0.0,0.0,6.7,492.2,19.099999999999998,362.8,25.900000000000002,0.9626442401721103,0.9333676357087729,0.0005228132330824867,0.011393635386691942,0.06943845510966593,0.568111111111111,0.11926617067039406
2020-03-22,189,189,8199955.800000001,8102276.7,2723.2,61078.964739999996,97720.3,8200.0,58355.7,4306.900000000001,44.2,36600.1,0.0,2.6,900.0,4292.83445,515.0,496.0,515.0,4944.6,0.0,0.0,8.2,496.0,18.900000000000002,359.0,26.1,0.9632938434647504,0.9322253960010386,0.0005235192182377373,0.011917173992572009,0.0702833531687001,0.5722222222222222,0.11996735629998496
2020-03-23,192,192,8199945.800000001,8098002.2,2968.7,60102.67169999999,101994.79999999999,9100.0,57133.9,4824.8,54.199999999999996,41841.0,0.0,2.6,900.0,4274.53483,517.8,499.1,517.8,5240.7,0.0,0.0,10.1,499.1,18.7,355.90000000000003,26.299999999999997,0.9638856701429123,0.9311878597592883,0.0005212881809535862,0.012438472459171618,0.07112054604387912,0.5753333333333333,0.12113598802983669
2020-03-24,195,195,8199933.600000001,8093769.399999999,3190.7000000000003,58906.88250000001,106227.6,10000.0,55716.200000000004,5343.6,66.4,47257.3,0.0,2.6,900.0,4232.82725,518.8,500.20000000000005,518.8,5416.3,0.0,0.0,12.3,500.20000000000005,18.6,354.8,26.4,0.9641480339244409,0.9307450157397692,0.0005162026251041838,0.012954690267248017,0.07185624277434814,0.5764444444444444,0.12256583350997845
2020-03-25,198,198,8199918.4,8089601.3,2871.6,57469.63333,110395.7,10000.0,54598.0,5343.6,81.6,52847.4,0.0,2.6,0.0,4167.92647,0.0,0.0,0.0,5590.200000000001,0.0,0.0,15.0,0.0,0.0,0.0,0.0,,,0.0005082887739468237,0.013463024217411723,0.07252397881272511,,0.0
2020-03-26,201,201,8199900.4,8085521.800000001,2584.4,55776.553589999996,114475.20000000001,10000.0,53192.1,5343.6,99.6,58601.9,0.0,2.6,0.0,4079.54715,0.0,0.0,0.0,5754.6,0.0,0.0,18.1,0.0,0.0,0.0,0.0,,,0.0004975117929481192,0.013960559813628957,0.07314089680025353,,0.0
2020-03-27,204,204,8199878.699999999,8081549.8,2326.0,53827.19854,118447.2,10000.0,51501.299999999996,5343.6,121.30000000000001,64501.799999999996,0.0,2.6,0.0,3972.0570500000003,0.0,0.0,0.0,5899.9,0.0,0.0,21.6,0.0,0.0,0.0,0.0,,,0.0004844043668597196,0.014444994168023487,0.07379275083484589,,0.0
2020-03-28,207,207,8199853.300000001,8077697.1,2093.4,51640.031520000004,122299.9,10000.0,49546.6,5343.6,146.7,70516.20000000001,0.0,2.6,0.0,3852.63871,0.0,0.0,0.0,6014.4,0.0,0.0,25.400000000000002,0.0,0.0,0.0,0.0,,,0.00046984239461942567,0.014914888782217603,0.07460566147229958,,0.0
2020-03-29,210,210,8199824.0,8073939.8,1884.1,49273.13012,126057.2,10000.0,47389.0,5343.6,176.0,76611.2,0.0,2.5,0.0,3757.30746,0.0,0.0,0.0,6094.799999999999,0.0,0.0,29.4,0.0,0.0,0.0,0.0,,,0.0004582180617535206,0.015373159228783446,0.07625469400562612,,0.0
2020-03-30,213,213,8199790.5,8070296.1,1695.7,46744.79125,129700.90000000001,10000.0,45049.100000000006,5343.6,209.5,82749.5,0.0,2.5,0.0,3643.67683,0.0,0.0,0.0,6138.4,0.0,0.0,33.6,0.0,0.0,0.0,0.0,,,0.00044436218583877233,0.015817587046888577,0.07794829611095974,,0.0
2020-03-31,216,216,8199752.699999999,8066783.9,1526.1,44073.06473,133213.1,10000.0,42546.9,5343.6,247.3,88895.79999999999,0.0,2.5,0.0,3512.18713,0.0,0.0,0.0,6146.2,0.0,0.0,37.7,0.0,0.0,0.0,0.0,,,0.0004283284214169045,0.016245989955282435,0.07969010440994581,,0.0
2020-04-01,219,219,8199711.1,8063419.5,1373.5,41277.755130000005,136577.5,10000.0,39904.399999999994,5343.6,288.9,95013.9,0.0,2.5,0.0,3364.4461300000003,0.0,0.0,0.0,6118.0,0.0,0.0,41.7,0.0,0.0,0.0,0.0,,,0.00041031276455581473,0.016656379515614887,0.08150748797758081,,0.0
2020-04-02,222,222,8199666.0,8060214.7,1236.1,38384.865340000004,139782.3,10000.0,37148.7,5343.6,334.0,101066.40000000001,0.0,2.5,0.0,3204.8237799999997,0.0,0.0,0.0,6052.7,0.0,0.0,45.099999999999994,0.0,0.0,0.0,0.0,,,0.000390848088202617,0.017047316317518296,0.08349185939856157,,0.0
2020-04-03,225,225,8199618.2,8056996.9,1112.5,35598.846359999996,143000.1,10000.0,34486.3,5343.6,381.8,107022.5,0.0,2.5,0.0,3217.68303,0.0,0.0,0.0,5955.900000000001,0.0,0.0,47.900000000000006,0.0,0.0,0.0,0.0,,,0.0003924186409069632,0.01743984860173124,0.09038728383107077,,0.0
2020-04-04,228,228,8199568.699999999,8053797.1,2395.9,32911.83662,146199.9,12568.0,30515.9,6738.200000000001,431.29999999999995,112859.8,0.0,2.5,2568.0,3199.8241099999996,1394.7,1336.6,1394.7,5837.4,0.0,0.0,49.4,1336.6,58.1,1103.0,70.3,0.9583422958342297,0.9400835251001449,0.0003902429782678691,0.01783019392227301,0.09722411261775397,0.5431074766355141,0.4358677077409734
2020-04-05,231,231,8199517.7,8050645.6,4293.9,30317.28024,149351.40000000002,16564.6,26023.4,8875.8,482.29999999999995,118554.90000000001,0.0,2.5,3996.6,3151.4475199999997,2137.6,2045.3999999999999,2137.6,5695.0,0.0,0.0,51.00000000000001,2045.3999999999999,92.19999999999999,1751.3999999999999,107.69999999999999,0.9568675149700598,0.9420687429401323,0.0003843454743685717,0.018214656698649485,0.10394888641237825,0.5348546264324676,0.678291479212067
2020-04-06,234,234,8199465.300000001,8047572.4,5963.2,27810.750910000002,152424.6,20561.2,21999.6,10974.4,534.7,124082.0,0.0,2.5,3996.6,3073.29284,2098.6,2004.3,2098.6,5527.3,0.0,0.0,52.6,2004.3,94.39999999999999,1792.5,105.5,0.9550197741458999,0.9444151738672286,0.00037481625051818924,0.018589578030167406,0.1105073663758905,0.5250963318820998,0.6828506456286801
